symbol,data,2019-12-31,2020-12-31,2021-12-31,2022-12-31,2023-12-31,2024-12-31
PCC,Tax Provision,,56523489.0,43781100.0,56535709.0,68833887.0,
PCC,Pretax Income,,336480874.0,272105471.0,365991703.0,417760703.0,
PCC,Other Income Expense,,27335768.0,11908318.0,12797514.0,42604526.0,
PCC,Earnings From Equity Interest,,27318859.0,11784267.0,12667342.0,42563012.0,
PCC,Gain On Sale Of Security,,16909.0,124051.0,130172.0,41514.0,
PCC,Net Non Operating Interest Income Expense,,-74451855.0,-61408078.0,-69236100.0,-63479350.0,
PCC,Interest Expense Non Operating,,75058325.0,61723140.0,70135338.0,68609060.0,
PCC,Interest Income Non Operating,,606470.0,315062.0,899238.0,5129710.0,
PCC,Operating Income,,383596961.0,321605231.0,422430289.0,438635527.0,
PCC,Operating Expense,,808280221.0,649283272.0,744623984.0,788449662.0,
PCC,Other Operating Expenses,,8321033.0,-5600109.0,-14729265.0,-24814013.0,
PCC,Selling General And Administration,,799959188.0,654883381.0,759353249.0,813263675.0,
PCC,Selling And Marketing Expense,,134195163.0,105218441.0,149730012.0,151437553.0,
PCC,General And Administrative Expense,,665764025.0,549664940.0,609623237.0,661826122.0,
PCC,Other Gand A,,665764025.0,549664940.0,609623237.0,661826122.0,
PCC,Gross Profit,,1191877182.0,970888503.0,1167054273.0,1227085189.0,
PCC,Cost Of Revenue,,2855059958.0,2652444112.0,3678071022.0,3373591574.0,
PCC,Total Revenue,,4046937140.0,3623332615.0,4845125295.0,4600676763.0,
PCC,Operating Revenue,,4046937140.0,3623332615.0,4845125295.0,4600676763.0,
PCE,Tax Effect Of Unusual Items,,,,-35146352.0,-5353600.192342,
PCE,Tax Rate For Calcs,,,,0.2,0.083726,
PCE,Normalized EBITDA,,,,670324937.0,698384490.0,
PCE,Total Unusual Items,,,,-175731760.0,-63941845.0,
PCE,Total Unusual Items Excluding Goodwill,,,,-175731760.0,-63941845.0,
PCE,Net Income From Continuing Operation Net Minority Interest,,,,-154684325.0,310730662.0,
PCE,Reconciled Depreciation,,,,226802080.0,206698288.0,
PCE,Reconciled Cost Of Revenue,,,,31505578293.0,23587692277.0,
PCE,EBITDA,,,,494593177.0,634442645.0,
PCE,EBIT,,,,267791097.0,427744357.0,
PCE,Net Interest Income,,,,-53196622.0,-64469797.0,
PCE,Interest Expense,,,,57994464.0,67048107.0,
PCE,Interest Income,,,,4797842.0,2578310.0,
PCE,Normalized Income,,,,-14098917.0,369318906.807658,
PCE,Net Income From Continuing And Discontinued Operation,,,,-154684325.0,310730662.0,
PCE,Total Expenses,,,,32225869443.0,24170677009.0,
PCE,Total Operating Income As Reported,,,,259631423.0,437634214.0,
PCE,Diluted Average Shares,,,,2750000000.0,2750000000.0,
PCE,Basic Average Shares,,,,2750000000.0,2750000000.0,
PCE,Diluted EPS,,,,-0.056249,0.112993,
PCE,Basic EPS,,,,-0.056249,0.112993,
PCE,Diluted NI Availto Com Stockholders,,,,-154684325.0,310730662.0,
PCE,Net Income Common Stockholders,,,,-154684325.0,310730662.0,
PCE,Net Income,,,,-154684325.0,310730662.0,
PCE,Minority Interests,,,,-369087406.0,-19765904.0,
PCE,Net Income Including Noncontrolling Interests,,,,214403081.0,330496566.0,
PCE,Net Income Continuous Operations,,,,214403081.0,330496566.0,
PCE,Tax Provision,,,,-4606448.0,30199684.0,
PCE,Pretax Income,,,,209796633.0,360696250.0,
PCE,Other Income Expense,,,,-167572086.0,-73831702.0,
PCE,Special Income Charges,,,,-9075707.0,0.0,
PCE,Write Off,,,,0.0,0.0,
PCE,Impairment Of Capital Assets,,,,9075707.0,0.0,
PCE,Earnings From Equity Interest,,,,8159674.0,-9889857.0,
PCE,Gain On Sale Of Security,,,,-166656053.0,-63941845.0,
PCE,Net Non Operating Interest Income Expense,,,,-53196622.0,-64469797.0,
PCE,Interest Expense Non Operating,,,,57994464.0,67048107.0,
PCE,Interest Income Non Operating,,,,4797842.0,2578310.0,
PCE,Operating Income,,,,430565341.0,498997749.0,
PCE,Operating Expense,,,,720291150.0,582984732.0,
PCE,Other Operating Expenses,,,,-28911665.0,-25780078.0,
PCE,Selling General And Administration,,,,749202815.0,608764810.0,
PCE,Selling And Marketing Expense,,,,560385286.0,442879015.0,
PCE,General And Administrative Expense,,,,188817529.0,165885795.0,
PCE,Other Gand A,,,,188817529.0,165885795.0,
PCE,Gross Profit,,,,1150856491.0,1081982481.0,
PCE,Cost Of Revenue,,,,31505578293.0,23587692277.0,
PCE,Total Revenue,,,,32656434784.0,24669674758.0,
PCE,Operating Revenue,,,,32656434784.0,24669674758.0,
PCSGH,Tax Effect Of Unusual Items,,8431347.805597,-1388550.510162,1167366.279014,-3717460.037931,
PCSGH,Tax Rate For Calcs,,0.096616,0.094155,0.065874,0.052591,
PCSGH,Normalized EBITDA,,754412379.0,1108091693.0,1132765713.0,1198211311.0,
PCSGH,Total Unusual Items,,87266994.0,-14747502.0,17721205.0,-70685989.0,
PCSGH,Total Unusual Items Excluding Goodwill,,87266994.0,-14747502.0,17721205.0,-70685989.0,
PCSGH,Net Income From Continuing Operation Net Minority Interest,,259624752.0,570295499.0,732102569.0,810220220.0,
PCSGH,Reconciled Depreciation,,538426098.0,446898526.0,358210590.0,264580975.0,
PCSGH,Reconciled Cost Of Revenue,,2601420826.0,2990045561.0,2959439157.0,2866929892.0,
PCSGH,EBITDA,,841679373.0,1093344191.0,1150486918.0,1127525322.0,
PCSGH,EBIT,,303253275.0,646445665.0,792276328.0,862944347.0,
PCSGH,Net Interest Income,,-3353081.0,-7310718.0,12972887.0,31367471.0,
PCSGH,Interest Expense,,16282330.0,17210775.0,8546347.0,7748355.0,
PCSGH,Interest Income,,12929249.0,9900057.0,21519234.0,39115826.0,
PCSGH,Normalized Income,,180789105.805597,583654450.489838,715548730.279014,877188748.962069,
PCSGH,Net Income From Continuing And Discontinued Operation,,253789496.0,504038583.0,664120712.0,733332241.0,
PCSGH,Total Expenses,,2951290508.0,3401586132.0,3220405544.0,3114931293.0,
PCSGH,Total Operating Income As Reported,,290324026.0,636545608.0,771239781.0,824616620.0,
PCSGH,Diluted Average Shares,,1525000000.0,1525000000.0,1525000000.0,1525000000.0,
PCSGH,Basic Average Shares,,1525000000.0,1525000000.0,1525000000.0,1525000000.0,
PCSGH,Diluted EPS,,0.166,0.331,0.435,0.481,
PCSGH,Basic EPS,,0.166,0.331,0.435,0.481,
PCSGH,Diluted NI Availto Com Stockholders,,253789496.0,504038583.0,664120712.0,733332241.0,
PCSGH,Net Income Common Stockholders,,253789496.0,504038583.0,664120712.0,733332241.0,
PCSGH,Net Income,,253789496.0,504038583.0,664120712.0,733332241.0,
PCSGH,Minority Interests,764808.0,379660.0,306197.0,0.0,,
PCSGH,Net Income Including Noncontrolling Interests,,253409836.0,503732386.0,664120712.0,733332241.0,
PCSGH,Net Income Discontinuous Operations,,-5835256.0,-66256916.0,-67981857.0,-76887979.0,
PCSGH,Net Income Continuous Operations,,259245092.0,569989302.0,732102569.0,810220220.0,
PCSGH,Tax Provision,,27725853.0,59245588.0,51627412.0,44975772.0,
PCSGH,Pretax Income,,286970945.0,629234890.0,783729981.0,855195992.0,
PCSGH,Other Income Expense,,140561994.0,-14602625.0,76455518.0,-35117088.0,
PCSGH,Other Non Operating Income Expenses,,53295000.0,144877.0,59217000.0,36357000.0,
PCSGH,Special Income Charges,,-90932.0,-53311502.0,38318097.0,-90440014.0,
PCSGH,Gain On Sale Of Ppe,,,32463.0,40950000.0,7383000.0,
PCSGH,Gain On Sale Of Business,0.0,0.0,36352088.0,0.0,,
PCSGH,Write Off,,90932.0,89696053.0,2631903.0,97823014.0,
PCSGH,Earnings From Equity Interest,,,0.0,-482687.0,-788099.0,
PCSGH,Gain On Sale Of Security,,87357926.0,38564000.0,-20596892.0,19754025.0,
PCSGH,Net Non Operating Interest Income Expense,,-3353081.0,-7310718.0,12972887.0,31367471.0,
PCSGH,Interest Expense Non Operating,,16282330.0,17210775.0,8546347.0,7748355.0,
PCSGH,Interest Income Non Operating,,12929249.0,9900057.0,21519234.0,39115826.0,
PCSGH,Operating Income,,149762254.0,473985771.0,694301117.0,858945237.0,
PCSGH,Operating Expense,,349869682.0,411540571.0,260966387.0,248001401.0,
PCSGH,Other Operating Expenses,,,,-8928000.0,,
PCSGH,Provision For Doubtful Accounts,213357214.0,90932.0,,,,
PCSGH,Selling General And Administration,,349869682.0,411540571.0,269894387.0,248001401.0,
PCSGH,Selling And Marketing Expense,,47677383.0,49930268.0,43518097.0,42596193.0,
PCSGH,General And Administrative Expense,,302192299.0,361610303.0,226376290.0,205405208.0,
PCSGH,Other Gand A,,302192299.0,361610303.0,226376290.0,205405208.0,
PCSGH,Gross Profit,,499631936.0,885526342.0,955267504.0,1106946638.0,
PCSGH,Cost Of Revenue,,2601420826.0,2990045561.0,2959439157.0,2866929892.0,
PCSGH,Total Revenue,,3101052762.0,3875571903.0,3914706661.0,3973876530.0,
PCSGH,Operating Revenue,,3101052762.0,3875571903.0,3914706661.0,3973876530.0,
PDG,Tax Effect Of Unusual Items,,-234827.942016,198874.504652,-85303.517391,106723.654119,
PDG,Tax Rate For Calcs,,0.186951,0.200086,0.201774,0.196119,
PDG,Normalized EBITDA,,179273569.0,121242764.0,97636044.0,70205654.0,
PDG,Total Unusual Items,,-1256096.0,993946.0,-422767.0,544177.0,
PDG,Total Unusual Items Excluding Goodwill,,-1256096.0,993946.0,-422767.0,544177.0,
PDG,Net Income From Continuing Operation Net Minority Interest,,98254659.0,55241873.0,40627124.0,28896649.0,
PDG,Reconciled Depreciation,,56891207.0,52863801.0,45962426.0,34478220.0,
PDG,Reconciled Cost Of Revenue,,452407018.0,555130609.0,640836024.0,533848219.0,
PDG,EBITDA,,178017473.0,122236710.0,97213277.0,70749831.0,
PDG,EBIT,,121126266.0,69372909.0,51250851.0,36271611.0,
PDG,Net Interest Income,,1516027.0,84864.0,122595.0,2057520.0,
PDG,Interest Expense,,279165.0,313159.0,354063.0,325168.0,
PDG,Interest Income,,1795192.0,398023.0,476658.0,2382688.0,
PDG,Normalized Income,,99275927.057984,54446801.504652,40964587.482609,28459195.654119,
PDG,Net Income From Continuing And Discontinued Operation,,98254659.0,55241873.0,40627124.0,28896649.0,
PDG,Total Expenses,,506286261.0,616115746.0,705888118.0,598183569.0,
PDG,Total Operating Income As Reported,,119331074.0,68974886.0,50774193.0,33888923.0,
PDG,Diluted Average Shares,,297000000.0,297000000.0,290193743.0,288966490.0,
PDG,Basic Average Shares,,297000000.0,297000000.0,290193743.0,288966490.0,
PDG,Diluted EPS,,0.33,0.19,0.14,0.1,
PDG,Basic EPS,,0.33,0.19,0.14,0.1,
PDG,Diluted NI Availto Com Stockholders,,98254659.0,55241873.0,40627124.0,28896649.0,
PDG,Net Income Common Stockholders,,98254659.0,55241873.0,40627124.0,28896649.0,
PDG,Net Income,,98254659.0,55241873.0,40627124.0,28896649.0,
PDG,Net Income Including Noncontrolling Interests,,98254659.0,55241873.0,40627124.0,28896649.0,
PDG,Net Income Continuous Operations,,98254659.0,55241873.0,40627124.0,28896649.0,
PDG,Tax Provision,,22592442.0,13817877.0,10269664.0,7049794.0,
PDG,Pretax Income,,120847101.0,69059750.0,50896788.0,35946443.0,
PDG,Other Income Expense,,-1256096.0,993946.0,-422767.0,544177.0,
PDG,Other Non Operating Income Expenses,3778198.0,,,,,
PDG,Special Income Charges,,-1256096.0,993946.0,-422767.0,544177.0,
PDG,Write Off,,1256096.0,-993946.0,422767.0,-544177.0,
PDG,Net Non Operating Interest Income Expense,,1516027.0,84864.0,122595.0,2057520.0,
PDG,Interest Expense Non Operating,,279165.0,313159.0,354063.0,325168.0,
PDG,Interest Income Non Operating,,1795192.0,398023.0,476658.0,2382688.0,
PDG,Operating Income,,120587170.0,67980940.0,51196960.0,33344746.0,
PDG,Operating Expense,,53879243.0,60985137.0,65052094.0,64335350.0,
PDG,Other Operating Expenses,,-796760.0,-1152370.0,-1986753.0,-2885595.0,
PDG,Provision For Doubtful Accounts,,3266054.0,1631891.0,2573582.0,60868.0,
PDG,Selling General And Administration,,51409949.0,60505616.0,64465265.0,67160077.0,
PDG,Selling And Marketing Expense,,17834768.0,23268961.0,23448615.0,23306016.0,
PDG,General And Administrative Expense,,33575181.0,37236655.0,41016650.0,43854061.0,
PDG,Other Gand A,,33575181.0,37236655.0,41016650.0,43854061.0,
PDG,Gross Profit,,174466413.0,128966077.0,116249054.0,97680096.0,
PDG,Cost Of Revenue,,452407018.0,555130609.0,640836024.0,533848219.0,
PDG,Total Revenue,,626873431.0,684096686.0,757085078.0,631528315.0,
PDG,Operating Revenue,,626873431.0,684096686.0,757085078.0,631528315.0,
PDJ,Tax Effect Of Unusual Items,,-2440759.6,16848894.008709,-23226791.426188,-2900024.4,
PDJ,Tax Rate For Calcs,,0.2,0.315563,0.269729,0.2,
PDJ,Normalized EBITDA,,3403696.0,259810710.0,377401382.0,188531786.0,
PDJ,Total Unusual Items,,-12203798.0,53393047.0,-86111490.0,-14500122.0,
PDJ,Total Unusual Items Excluding Goodwill,,-12203798.0,53393047.0,-86111490.0,-14500122.0,
PDJ,Net Income From Continuing Operation Net Minority Interest,,-95102856.0,138167866.0,135008455.0,63533348.0,
PDJ,Reconciled Depreciation,,99262845.0,89369821.0,70486562.0,72196186.0,
PDJ,Reconciled Cost Of Revenue,,1912760205.0,2213384700.0,2690134431.0,2661978244.0,
PDJ,EBITDA,,-8800102.0,313203757.0,291289892.0,174031664.0,
PDJ,EBIT,,-108062947.0,223833936.0,220803330.0,101835478.0,
PDJ,Net Interest Income,,-46786270.0,-20586152.0,-31189117.0,-64586536.0,
PDJ,Interest Expense,,41728000.0,28868000.0,26762000.0,61472000.0,
PDJ,Interest Income,,5872730.0,15901848.0,955883.0,1857464.0,
PDJ,Normalized Income,,-85339817.6,101623713.008709,197893153.573812,75133445.6,
PDJ,Net Income From Continuing And Discontinued Operation,,-95102856.0,138167866.0,135008455.0,63533348.0,
PDJ,Total Expenses,,2588689581.0,2804220668.0,3295802151.0,3292007012.0,
PDJ,Rent Expense Supplemental,64992000.0,21146000.0,39972000.0,,,
PDJ,Total Operating Income As Reported,,-104675907.0,214747095.0,228476507.0,104981239.0,
PDJ,Diluted Average Shares,,558455700.0,661746800.0,652221900.0,652221900.0,
PDJ,Basic Average Shares,,558455700.0,661746800.0,652221900.0,652221900.0,
PDJ,Diluted EPS,,-0.170273,0.208818,0.207,0.097455,
PDJ,Basic EPS,,-0.170273,0.208818,0.207,0.097455,
PDJ,Diluted NI Availto Com Stockholders,,-95102856.0,138167866.0,135008455.0,63533348.0,
PDJ,Net Income Common Stockholders,,-95102856.0,138167866.0,135008455.0,63533348.0,
PDJ,Net Income,,-95102856.0,138167866.0,135008455.0,63533348.0,
PDJ,Minority Interests,,-41591684.0,4726053.0,-6694244.0,-18661961.0,
PDJ,Net Income Including Noncontrolling Interests,,-53511172.0,133441813.0,141702699.0,82195309.0,
PDJ,Net Income Continuous Operations,,-53511172.0,133441813.0,141702699.0,82195309.0,
PDJ,Tax Provision,,-96279775.0,61524123.0,52338631.0,-41831831.0,
PDJ,Pretax Income,,-149790947.0,194965936.0,194041330.0,40363478.0,
PDJ,Other Income Expense,,23387038.0,119233453.0,-89357330.0,-14530891.0,
PDJ,Other Non Operating Income Expenses,34804709.0,33919676.0,65035039.0,38636539.0,,
PDJ,Special Income Charges,,-71866717.0,-23767265.0,0.0,0.0,
PDJ,Gain On Sale Of Ppe,0.0,,,,,
PDJ,Gain On Sale Of Business,4918709.0,-71866717.0,,,,
PDJ,Write Off,,0.0,23767265.0,0.0,0.0,
PDJ,Earnings From Equity Interest,,1671160.0,805367.0,-3245840.0,-30769.0,
PDJ,Gain On Sale Of Security,,59662919.0,77160312.0,-86111490.0,-14500122.0,
PDJ,Net Non Operating Interest Income Expense,,-46786270.0,-20586152.0,-31189117.0,-64586536.0,
PDJ,Total Other Finance Cost,,10931000.0,7620000.0,5383000.0,4972000.0,
PDJ,Interest Expense Non Operating,,41728000.0,28868000.0,26762000.0,61472000.0,
PDJ,Interest Income Non Operating,,5872730.0,15901848.0,955883.0,1857464.0,
PDJ,Operating Income,,-126391785.0,96319009.0,314587997.0,119481361.0,
PDJ,Operating Expense,,675929376.0,590835968.0,605667720.0,630028768.0,
PDJ,Other Operating Expenses,,,,-38636539.0,-34174074.0,
PDJ,Provision For Doubtful Accounts,,,,8307191.0,12795006.0,
PDJ,Selling General And Administration,,675929376.0,590835968.0,635997068.0,651407836.0,
PDJ,Selling And Marketing Expense,,288375826.0,255491756.0,286899315.0,323153323.0,
PDJ,General And Administrative Expense,,387553550.0,335344212.0,349097753.0,328254513.0,
PDJ,Other Gand A,,387553550.0,335344212.0,349097753.0,328254513.0,
PDJ,Gross Profit,,549537591.0,687154977.0,920255717.0,749510129.0,
PDJ,Cost Of Revenue,,1912760205.0,2213384700.0,2690134431.0,2661978244.0,
PDJ,Total Revenue,,2462297796.0,2900539677.0,3610390148.0,3411488373.0,
PDJ,Operating Revenue,,2462297796.0,2900539677.0,3610390148.0,3411488373.0,
PEACE,Tax Effect Of Unusual Items,,0.0,0.0,0.0,0.0,
PEACE,Tax Rate For Calcs,,0.199382,0.200019,0.199962,0.199023,
PEACE,Normalized EBITDA,,182726488.0,276258023.0,485010778.0,213455790.0,
PEACE,Net Income From Continuing Operation Net Minority Interest,,133714351.0,215085203.0,383996675.0,166068144.0,
PEACE,Reconciled Depreciation,,5026691.0,4968263.0,4865837.0,5249682.0,
PEACE,Reconciled Cost Of Revenue,,538769123.0,710948651.0,1051719660.0,617687997.0,
PEACE,EBITDA,,182726488.0,276258023.0,485010778.0,213455790.0,
PEACE,EBIT,,177699797.0,271289760.0,480144941.0,208206108.0,
PEACE,Net Interest Income,,-10685969.0,-2427006.0,-171959.0,-874117.0,
PEACE,Interest Expense,,10685969.0,2427006.0,171959.0,874117.0,
PEACE,Normalized Income,,133714351.0,215085203.0,383996675.0,166068144.0,
PEACE,Net Income From Continuing And Discontinued Operation,,133714351.0,215085203.0,383996675.0,166068144.0,
PEACE,Total Expenses,,687308097.0,893527583.0,1300400864.0,845051053.0,
PEACE,Total Operating Income As Reported,,177699797.0,271289760.0,480144941.0,208206108.0,
PEACE,Diluted Average Shares,,504000000.0,504000000.0,493780000.0,503998000.0,
PEACE,Basic Average Shares,,504000000.0,504000000.0,493780000.0,503998000.0,
PEACE,Diluted EPS,,0.265306,0.426756,0.78,0.33,
PEACE,Basic EPS,,0.265306,0.426756,0.78,0.33,
PEACE,Diluted NI Availto Com Stockholders,,133714351.0,215085203.0,383996675.0,166068144.0,
PEACE,Net Income Common Stockholders,,133714351.0,215085203.0,383996675.0,166068144.0,
PEACE,Net Income,,133714351.0,215085203.0,383996675.0,166068144.0,
PEACE,Net Income Including Noncontrolling Interests,,133714351.0,215085203.0,383996675.0,166068144.0,
PEACE,Net Income Continuous Operations,,133714351.0,215085203.0,383996675.0,166068144.0,
PEACE,Tax Provision,,33299477.0,53777551.0,95976307.0,41263847.0,
PEACE,Pretax Income,,167013828.0,268862754.0,479972982.0,207331991.0,
PEACE,Net Non Operating Interest Income Expense,,-10685969.0,-2427006.0,-171959.0,-874117.0,
PEACE,Interest Expense Non Operating,,10685969.0,2427006.0,171959.0,874117.0,
PEACE,Operating Income,,177699797.0,271289760.0,480144941.0,208206108.0,
PEACE,Operating Expense,,148538974.0,182578932.0,248681204.0,227363056.0,
PEACE,Other Operating Expenses,,-1875051.0,-2176715.0,-3151740.0,-4214662.0,
PEACE,Selling General And Administration,,150414025.0,184755647.0,251832944.0,231577718.0,
PEACE,Selling And Marketing Expense,,58518070.0,89736852.0,125389208.0,108861422.0,
PEACE,General And Administrative Expense,,91895955.0,95018795.0,126443736.0,122716296.0,
PEACE,Other Gand A,,91895955.0,95018795.0,126443736.0,122716296.0,
PEACE,Gross Profit,,326238771.0,453868692.0,728826145.0,435569164.0,
PEACE,Cost Of Revenue,,538769123.0,710948651.0,1051719660.0,617687997.0,
PEACE,Total Revenue,,865007894.0,1164817343.0,1780545805.0,1053257161.0,
PEACE,Operating Revenue,,865007894.0,1164817343.0,1780545805.0,1053257161.0,
PEER,Tax Effect Of Unusual Items,,-648972.081222,2794070.316288,-25477484.602906,-51372800.0,
PEER,Tax Rate For Calcs,,0.013668,0.186093,0.169067,0.2,
PEER,Normalized EBITDA,,48560004.0,100580515.0,62758000.0,-114102000.0,
PEER,Total Unusual Items,,-47481626.0,15014368.0,-150695000.0,-256864000.0,
PEER,Total Unusual Items Excluding Goodwill,,-47481626.0,15014368.0,-150695000.0,-256864000.0,
PEER,Net Income From Continuing Operation Net Minority Interest,,-48851013.0,55679471.0,-116221000.0,-442130000.0,
PEER,Reconciled Depreciation,,47893390.0,45271374.0,50565000.0,47823000.0,
PEER,Reconciled Cost Of Revenue,,602391031.0,489086942.0,512990000.0,484047000.0,
PEER,EBITDA,,1078378.0,115594883.0,-87937000.0,-370966000.0,
PEER,EBIT,,-46815012.0,70323509.0,-138502000.0,-418789000.0,
PEER,Net Interest Income,,2752832.0,-882178.0,-553000.0,3433000.0,
PEER,Interest Expense,,2712942.0,1913386.0,810000.0,535000.0,
PEER,Interest Income,,5465774.0,1031208.0,257000.0,3968000.0,
